attack_id,location_names,campaign_name,verified_attack_type,attack_date,number_killed,number_wounded
1424278925,Iraq,"Iraqi Rebels vs. U.S. & Allies","Confirmed Suicide",2015-01-05,3,3
-2022996357,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-06,10,24
860860607,Turkey,"Isolated Attacks","Confirmed Suicide",2015-01-06,1,1
-875420477,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2015-01-07,0,3
380886123,Yemen,"Rebels vs. Yemen","Confirmed Suicide",2015-01-07,37,66
1424364831,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2015-01-07,0,0
-2128770069,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-08,8,16
1423497442,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-08,7,21
1424190848,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2015-01-09,8,16
-787584888,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2015-01-10,1,0
1423681374,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2015-01-10,20,51
1424722421,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-11,1,0
-640681058,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-12,16,18
280268175,Libya,"Libyan Rebels","Confirmed Suicide",2015-01-13,3,4
1676611692,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2015-01-14,2,14
-1174147234,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-15,1,16
1277001528,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2015-01-16,6,11
-939913998,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2015-01-18,4,12
-37845358,Nigeria,"Rebels vs. Nigeria & Allies","Confirmed Suicide",2015-01-18,4,48
474431571,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2015-01-18,0,1
1506717777,Pakistan,"Pakistani Rebels vs. Pakistan & U.S. Allies","Confirmed Suicide",2015-01-20,0,0
1992343685,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-20,3,18
-161923891,Afghanistan,"Afghan Rebels vs. U.S. & Allies","Confirmed Suicide",2015-01-22,2,18
-31013539,Somalia,"Somali Rebels vs. Ethiopia & Allies","Confirmed Suicide",2015-01-22,7,3
90562517,Iraq,"Iraqi Rebels vs. Iraqi Government & Allies","Confirmed Suicide",2015-01-23,0,12
-558950036,Ukraine,"Russian Separatists vs. Ukraine","Confirmed Suicide",2015-01-25,1,5
